x,y,class,gene,nucleus
361.06,3772.26,Tumour epithelial,ERBB2,Nuclear
6017.92,4976.36,Fibroblast / stroma,LUM,Cytoplasmic
5678.9,3962.18,Fibroblast / stroma,Other,Cytoplasmic
5680.36,3730.5,Fibroblast / stroma,Other,Cytoplasmic
5721.57,3654.72,Tumour epithelial,GATA3,Cytoplasmic
2876.97,1253.17,Other,Other,Cytoplasmic
6756.83,2395.01,Myoepithelial / muscle,Other,Nuclear
804.61,752.67,Tumour epithelial,TACSTD2,Nuclear
7036.55,1333.11,Other,Other,Cytoplasmic
1198.74,2218.31,Tumour epithelial,Other,Nuclear
6099.17,3141.89,Tumour epithelial,ANKRD30A,Nuclear
5563.13,3273.97,Immune,Other,Cytoplasmic
5139.61,939.55,Other,Other,Cytoplasmic
1588.24,4851.65,Tumour epithelial,ERBB2,Cytoplasmic
5064.02,357.96,Tumour epithelial,Other,Cytoplasmic
2193.66,1114.57,Tumour epithelial,ERBB2,Nuclear
960.61,653.93,Tumour epithelial,Other,Cytoplasmic
1242.27,2440.45,Other,Other,Cytoplasmic
3114.67,3282.88,Fibroblast / stroma,POSTN,Cytoplasmic
5645.91,4355.36,Immune,Other,Cytoplasmic
2102.05,4836.4,Tumour epithelial,Other,Cytoplasmic
1114.24,3212.87,Tumour epithelial,EPCAM,Nuclear
344.85,1522.64,Endothelial / vascular,Other,Cytoplasmic
5139.73,1288.26,Tumour epithelial,Other,Cytoplasmic
7316.54,2262.2,Other,Other,Cytoplasmic
5054.24,368.67,Tumour epithelial,Other,Cytoplasmic
1385.96,361.22,Other,CCND1,Nuclear
3671.07,1019.59,Other,Other,Cytoplasmic
2402.91,3288.86,Other,Other,Cytoplasmic
1498.02,284.72,Other,Other,Cytoplasmic
1971.05,2968.6,Other,Other,Cytoplasmic
5912.57,982.05,Immune,Other,Nuclear
3242.61,1433.24,Fibroblast / stroma,LUM,Cytoplasmic
7440.84,5229.09,Other,Other,Cytoplasmic
925.84,4936.24,Fibroblast / stroma,Other,Cytoplasmic
1311.97,1968.62,Other,Other,Nuclear
7031.86,1207.31,Tumour epithelial,ERBB2,Nuclear
692.46,1176.32,Tumour epithelial,Other,Cytoplasmic
5610.56,4088.84,Immune,Other,Cytoplasmic
6236.91,3624.65,Other,Other,Nuclear
1291.56,2495.6,Other,Other,Cytoplasmic
6582.98,3431.72,Fibroblast / stroma,Other,Cytoplasmic
3735.05,4418.12,Fibroblast / stroma,POSTN,Cytoplasmic
380.93,3835.71,Tumour epithelial,Other,Cytoplasmic
7202.47,5130.96,Other,Other,Cytoplasmic
1495.99,2565.18,Immune,Other,Nuclear
611.27,1126.96,Other,Other,Nuclear
7051.33,1343.43,Other,Other,Nuclear
856.51,1872.69,Other,Other,Nuclear
2449.44,2045.58,Other,SCD,Nuclear
5352.31,3673.25,Fibroblast / stroma,Other,Cytoplasmic
2778.77,5411.91,Fibroblast / stroma,Other,Cytoplasmic
5197.78,1012.74,Other,Other,Nuclear
5451.4,3441.66,Tumour epithelial,TACSTD2,Cytoplasmic
278.25,1059.58,Immune,Other,Cytoplasmic
1745.3,2268.57,Tumour epithelial,KRT7,Cytoplasmic
326.04,2416.82,Immune,Other,Nuclear
1981.55,3343.6,Immune,Other,Cytoplasmic
1932.3,1397.1,Other,Other,Cytoplasmic
5307.67,3844.31,Immune,Other,Nuclear
7212.5,2755.21,Tumour epithelial,TACSTD2,Nuclear
5637.29,1830.28,Immune,Other,Nuclear
1001.9,4178.98,Tumour epithelial,Other,Nuclear
2781.19,1145.16,Tumour epithelial,ANKRD30A,Nuclear
640.97,285.11,Tumour epithelial,Other,Cytoplasmic
6806.84,4482.22,Tumour epithelial,FOXA1,Cytoplasmic
1434.59,2169.26,Myoepithelial / muscle,Other,Cytoplasmic
6933.38,904.61,Other,Other,Cytoplasmic
5988.7,4039.22,Immune,Other,Cytoplasmic
2778.45,2866.48,Other,Other,Cytoplasmic
3099.05,824.26,Fibroblast / stroma,Other,Cytoplasmic
1317.36,4601.61,Other,Other,Cytoplasmic
1500.03,316.03,Other,Other,Cytoplasmic
1586.52,1229.74,Tumour epithelial,Other,Cytoplasmic
538.76,902.56,Other,SCD,Cytoplasmic
1491.15,1738.14,Other,Other,Nuclear
4456.2,397.84,Other,POLR2J3,Cytoplasmic
6479.58,3773.94,Tumour epithelial,Other,Nuclear
1100.7,3222.15,Other,Other,Nuclear
1541.93,5404.93,Other,Other,Cytoplasmic
671.07,3959.29,Tumour epithelial,ANKRD30A,Cytoplasmic
2268.59,4975.14,Fibroblast / stroma,POSTN,Cytoplasmic
733.35,543.4,Tumour epithelial,FOXA1,Nuclear
5290.5,1163.74,Other,Other,Cytoplasmic
6497.4,5011.76,Fibroblast / stroma,Other,Cytoplasmic
1361.76,2169.32,Other,Other,Nuclear
3147.45,2622.67,Fibroblast / stroma,LUM,Cytoplasmic
2195.34,4703.55,Other,Other,Cytoplasmic
5734.13,890.21,Other,SCD,Cytoplasmic
768.35,975.8,Myoepithelial / muscle,Other,Cytoplasmic
1443.32,4093.41,Other,Other,Cytoplasmic
6529.42,3830.12,Other,SCD,Cytoplasmic
7097.73,4106.95,Immune,Other,Cytoplasmic
5930.55,3527.65,Tumour epithelial,ERBB2,Cytoplasmic
4318.39,3566.51,Immune,Other,Nuclear
2767.11,991.33,Tumour epithelial,KRT7,Nuclear
2563.9,4738.76,Other,Other,Cytoplasmic
804.32,2150.17,Tumour epithelial,ANKRD30A,Nuclear
7445.45,3117.92,Tumour epithelial,TACSTD2,Cytoplasmic
4893.44,4132.27,Immune,Other,Cytoplasmic
5915.85,3295.59,Tumour epithelial,Other,Cytoplasmic
1032.58,1434.42,Tumour epithelial,EPCAM,Cytoplasmic
6815.25,4696.81,Tumour epithelial,KRT7,Nuclear
7339.28,692.66,Tumour epithelial,ERBB2,Nuclear
2308.65,2779.93,Immune,Other,Cytoplasmic
576.06,2810.15,Other,Other,Nuclear
3566.36,4772.91,Immune,Other,Cytoplasmic
1639.87,3991.61,Fibroblast / stroma,Other,Cytoplasmic
3483,1385.56,Tumour epithelial,KRT7,Cytoplasmic
6326.63,4590.16,Other,Other,Nuclear
891.09,2169.67,Tumour epithelial,Other,Nuclear
6771.56,1858.36,Other,Other,Nuclear
3980.1,235.78,Immune,Other,Cytoplasmic
190.95,4615.46,Other,Other,Cytoplasmic
7461.58,3090.92,Other,Other,Nuclear
1102.99,3518.76,Other,CCND1,Cytoplasmic
160.58,204.58,Tumour epithelial,ERBB2,Nuclear
5299.18,4071.97,Immune,Other,Cytoplasmic
7295.83,5077.3,Other,Other,Cytoplasmic
7104.56,3364.28,Tumour epithelial,TACSTD2,Nuclear
1007.42,4677.5,Tumour epithelial,FOXA1,Nuclear
402.28,2669.4,Tumour epithelial,ERBB2,Cytoplasmic
1347.92,2476.35,Immune,Other,Cytoplasmic
5829.61,627.14,Adipocyte,Other,Cytoplasmic
5024.55,2479.15,Fibroblast / stroma,Other,Cytoplasmic
5456.5,3988.43,Myoepithelial / muscle,Other,Cytoplasmic
704.73,3716.28,Other,CCND1,Cytoplasmic
1820.92,1503.42,Other,Other,Cytoplasmic
2834.63,978.9,Other,Other,Nuclear
7506.24,3324.24,Tumour epithelial,Other,Cytoplasmic
113.61,1157.8,Other,Other,Nuclear
5582.61,445.45,Other,Other,Cytoplasmic
5138.75,390.65,Tumour epithelial,ERBB2,Cytoplasmic
2632.58,683.34,Other,Other,Cytoplasmic
847.72,3309.93,Tumour epithelial,ERBB2,Nuclear
2966.67,4868.22,Immune,Other,Cytoplasmic
973.59,4824.9,Tumour epithelial,Other,Cytoplasmic
809.58,3203.83,Other,CCND1,Cytoplasmic
3533.31,1351.69,Other,CCND1,Nuclear
2491.37,4302.07,Fibroblast / stroma,Other,Cytoplasmic
3120.41,4634.83,Fibroblast / stroma,Other,Cytoplasmic
7016.69,1311.88,Tumour epithelial,Other,Cytoplasmic
6060.88,3928.98,Fibroblast / stroma,POSTN,Cytoplasmic
264.67,467.28,Myoepithelial / muscle,Other,Nuclear
4106.4,3491.18,Fibroblast / stroma,LUM,Cytoplasmic
1905.7,3225.52,Tumour epithelial,EPCAM,Cytoplasmic
2584.3,2737.37,Endothelial / vascular,Other,Cytoplasmic
1160.22,1164.44,Tumour epithelial,GATA3,Nuclear
2159.84,4627.12,Other,Other,Cytoplasmic
3151.43,4582.64,Fibroblast / stroma,Other,Cytoplasmic
1864.99,633.03,Tumour epithelial,TACSTD2,Nuclear
247.72,2048.74,Tumour epithelial,Other,Nuclear
5979.16,3000.99,Other,Other,Cytoplasmic
6422.96,584.12,Other,SCD,Cytoplasmic
5416.1,3614.57,Tumour epithelial,Other,Nuclear
400.61,1819.69,Other,SCD,Cytoplasmic
2383.98,559.9,Other,Other,Nuclear
409.3,3603.22,Other,Other,Nuclear
4549.16,4794.46,Other,Other,Cytoplasmic
6181.2,3525.81,Immune,Other,Nuclear
5461.25,1715.91,Other,Other,Cytoplasmic
5411.72,3656.64,Myoepithelial / muscle,Other,Cytoplasmic
3052.22,1422.96,Other,Other,Cytoplasmic
5224.89,686.22,Other,Other,Cytoplasmic
3306.47,1391.74,Tumour epithelial,Other,Nuclear
6992.69,2718.79,Tumour epithelial,Other,Nuclear
2059.61,1467.68,Other,Other,Cytoplasmic
7471.85,2990.01,Tumour epithelial,ERBB2,Nuclear
208.73,3008.8,Other,Other,Nuclear
1354.51,4222.19,Fibroblast / stroma,LUM,Cytoplasmic
2316.38,2456.2,Other,Other,Nuclear
1338.93,4984.09,Immune,Other,Nuclear
2008.24,2263.3,Fibroblast / stroma,LUM,Nuclear
1118.42,1513.1,Tumour epithelial,Other,Nuclear
412.55,5431.78,Fibroblast / stroma,POSTN,Cytoplasmic
5555.82,3874.12,Immune,Other,Cytoplasmic
5399.84,2043.15,Fibroblast / stroma,Other,Nuclear
3231.91,5002.49,Adipocyte,Other,Cytoplasmic
3397.59,1107.05,Other,Other,Nuclear
913.79,3959.96,Tumour epithelial,GATA3,Nuclear
5572.14,4045.39,Endothelial / vascular,Other,Nuclear
3532.29,1980.35,Other,Other,Cytoplasmic
4373.47,550.77,Tumour epithelial,KRT7,Nuclear
2147.56,4846.86,Immune,Other,Nuclear
4085.3,3517.65,Fibroblast / stroma,POSTN,Cytoplasmic
5384.16,3175.36,Tumour epithelial,Other,Nuclear
4059.03,3578.16,Other,Other,Cytoplasmic
4722.77,1539.27,Tumour epithelial,ERBB2,Cytoplasmic
6140.01,499.43,Fibroblast / stroma,Other,Cytoplasmic
5487.12,1050.17,Tumour epithelial,Other,Nuclear
16.54,366.57,Other,Other,Cytoplasmic
1960.61,1276.96,Tumour epithelial,GATA3,Cytoplasmic
2859.5,2797.31,Myoepithelial / muscle,Other,Nuclear
1491.72,2823.58,Immune,Other,Nuclear
1640.59,978.67,Other,Other,Nuclear
479.29,4366.36,Other,Other,Cytoplasmic
1936.79,2411.17,Fibroblast / stroma,Other,Nuclear
1330.02,2028.68,Other,Other,Cytoplasmic
2387.3,1854.35,Fibroblast / stroma,Other,Cytoplasmic
831.1,1863.05,Immune,Other,Nuclear
7398.1,2123.98,Other,Other,Nuclear
1420.6,4582.83,Endothelial / vascular,Other,Nuclear
599.76,2413.43,Fibroblast / stroma,LUM,Nuclear
687.6,2146.5,Other,Other,Nuclear
1500.25,178.37,Other,Other,Nuclear
353.22,5349.12,Other,Other,Cytoplasmic
878.56,4148.58,Immune,Other,Cytoplasmic
660.28,4309.56,Tumour epithelial,ERBB2,Nuclear
2218.75,2607.55,Immune,Other,Nuclear
6551.21,344.04,Fibroblast / stroma,LUM,Cytoplasmic
5344.56,4028.82,Immune,Other,Cytoplasmic
1652.99,4474.8,Other,Other,Nuclear
6126.88,3278.85,Other,Other,Cytoplasmic
1993.53,4049.47,Immune,Other,Nuclear
669.96,3140.93,Tumour epithelial,KRT7,Cytoplasmic
2206.88,1742.82,Tumour epithelial,KRT7,Cytoplasmic
3772.61,2875.06,Endothelial / vascular,Other,Nuclear
759.62,763.62,Other,Other,Cytoplasmic
1427.77,1784.26,Other,Other,Nuclear
538.78,3110.56,Tumour epithelial,Other,Nuclear
4754.94,657.7,Fibroblast / stroma,POSTN,Cytoplasmic
2354.78,4412.64,Fibroblast / stroma,LUM,Cytoplasmic
3333.29,1968.72,Tumour epithelial,ANKRD30A,Nuclear
2130.78,2903.86,Tumour epithelial,Other,Cytoplasmic
6328.23,5181.02,Endothelial / vascular,Other,Cytoplasmic
2182.2,1967.13,Other,Other,Nuclear
1921.97,743.94,Other,Other,Nuclear
436.37,2550.95,Tumour epithelial,Other,Nuclear
6790.46,4044.53,Tumour epithelial,Other,Nuclear
5736.12,3417.68,Immune,Other,Cytoplasmic
905.83,2144.89,Other,Other,Nuclear
7382.91,1937.78,Myoepithelial / muscle,Other,Cytoplasmic
827.85,1762.23,Tumour epithelial,ERBB2,Nuclear
1949.44,3292.51,Other,Other,Cytoplasmic
1969.85,2578.75,Other,Other,Cytoplasmic
5196.85,3768.34,Tumour epithelial,ANKRD30A,Cytoplasmic
3273.05,2821.02,Other,Other,Cytoplasmic
2314.9,1538.49,Other,Other,Nuclear
1792.15,5227.78,Other,Other,Nuclear
7107.29,2101.3,Other,Other,Nuclear
7344.84,3061.3,Tumour epithelial,KRT7,Cytoplasmic
5208.58,449.84,Other,Other,Cytoplasmic
5672.33,3571.03,Immune,Other,Cytoplasmic
275.33,2393.3,Tumour epithelial,ANKRD30A,Nuclear
1444.09,1590.97,Tumour epithelial,ANKRD30A,Nuclear
152.04,4940.94,Tumour epithelial,ERBB2,Cytoplasmic
1930.54,2680.92,Other,Other,Cytoplasmic
1895.18,2079.36,Other,Other,Cytoplasmic
2888.77,1888.19,Tumour epithelial,Other,Nuclear
7302,2602.49,Other,Other,Cytoplasmic
2832.57,1158.68,Other,Other,Cytoplasmic
5711.72,1899.63,Immune,Other,Nuclear
2156.13,3979.27,Immune,Other,Nuclear
2814.05,4309.53,Fibroblast / stroma,Other,Cytoplasmic
1011.41,2467.12,Other,Other,Nuclear
2300.41,2602.88,Fibroblast / stroma,Other,Cytoplasmic
185.5,3944.78,Other,Other,Nuclear
5701.99,2717.41,Other,Other,Nuclear
5498.54,3277.39,Other,Other,Nuclear
3213.35,2590.2,Other,Other,Cytoplasmic
3308.97,2928.91,Immune,Other,Cytoplasmic
3837.04,2299.54,Immune,Other,Nuclear
5463.17,2543.59,Immune,Other,Cytoplasmic
499.75,5350.43,Other,CCND1,Cytoplasmic
1230.26,3804.01,Tumour epithelial,Other,Nuclear
343.76,2104.84,Other,Other,Cytoplasmic
463.82,4760.12,Other,Other,Nuclear
1250.09,1839,Myoepithelial / muscle,Other,Cytoplasmic
1105.32,4456.99,Fibroblast / stroma,Other,Cytoplasmic
597.06,1648.89,Other,Other,Nuclear
6533.59,5007.6,Endothelial / vascular,Other,Cytoplasmic
5926.93,3541.71,Tumour epithelial,FOXA1,Nuclear
5676.22,2713.62,Other,Other,Cytoplasmic
5211.44,3681.02,Tumour epithelial,ERBB2,Cytoplasmic
7311.03,2189.31,Tumour epithelial,ERBB2,Nuclear
1130.42,2438.36,Other,Other,Nuclear
6867.8,2789.55,Tumour epithelial,GATA3,Nuclear
3163.12,801.18,Other,Other,Cytoplasmic
1327.59,2156.24,Other,Other,Cytoplasmic
497.67,491.64,Tumour epithelial,Other,Nuclear
3610,3049.07,Fibroblast / stroma,POSTN,Cytoplasmic
1901.23,2039.82,Tumour epithelial,Other,Cytoplasmic
4811.07,351.13,Other,Other,Cytoplasmic
3089.63,1208.28,Other,Other,Nuclear
1656.45,996.15,Other,POLR2J3,Cytoplasmic
7046.93,4847.97,Other,Other,Cytoplasmic
5914.28,833.52,Tumour epithelial,ERBB2,Cytoplasmic
6566.05,4802.78,Other,CCND1,Cytoplasmic
4018.02,4212.42,Other,Other,Cytoplasmic
5583.41,1242.32,Other,Other,Cytoplasmic
360.41,2740.25,Immune,Other,Cytoplasmic
3173.02,2696.29,Fibroblast / stroma,Other,Cytoplasmic
5634.39,2090.1,Tumour epithelial,ERBB2,Cytoplasmic
6541.29,4762.94,Other,Other,Nuclear
3109.17,2777.85,Other,POLR2J3,Nuclear
1272.69,15.56,Tumour epithelial,ERBB2,Cytoplasmic
844.14,3303.29,Other,Other,Nuclear
1190.93,1509.88,Other,Other,Cytoplasmic
6210.96,1184.89,Tumour epithelial,ERBB2,Cytoplasmic
1539.81,1171.15,Fibroblast / stroma,POSTN,Cytoplasmic
374.35,1307.67,Other,Other,Cytoplasmic
1527.45,603.21,Tumour epithelial,ERBB2,Cytoplasmic
6756.44,4327.58,Other,Other,Nuclear
2001.5,715.71,Other,Other,Cytoplasmic
931.87,2088.86,Other,Other,Cytoplasmic
4417.17,3971.81,Other,Other,Nuclear
789.33,3244.41,Immune,Other,Cytoplasmic
1371.39,42.39,Other,Other,Nuclear
864.88,3595.41,Tumour epithelial,Other,Cytoplasmic
1468.67,724.55,Fibroblast / stroma,Other,Cytoplasmic
3568.22,3803.22,Other,Other,Cytoplasmic
4597.52,4016.03,Other,Other,Cytoplasmic
4175.66,2412.04,Fibroblast / stroma,LUM,Cytoplasmic
87.44,897.7,Tumour epithelial,GATA3,Nuclear
7211.88,3832.87,Myoepithelial / muscle,Other,Cytoplasmic
1649.51,4955.25,Myoepithelial / muscle,Other,Cytoplasmic
1515.33,5044.67,Tumour epithelial,ANKRD30A,Nuclear
2344.45,1605,Other,Other,Nuclear
603.41,5019.31,Fibroblast / stroma,POSTN,Cytoplasmic
6783.56,321.88,Endothelial / vascular,Other,Cytoplasmic
734.49,555.92,Tumour epithelial,TACSTD2,Nuclear
639.19,4432.09,Myoepithelial / muscle,Other,Cytoplasmic
7376.98,1866.09,Other,Other,Cytoplasmic
3491.78,1130.25,Tumour epithelial,EPCAM,Nuclear
754.87,5054.17,Immune,Other,Cytoplasmic
2212.28,1765.69,Other,Other,Nuclear
8.65,2183.56,Tumour epithelial,TACSTD2,Cytoplasmic
5901.17,4713.04,Other,Other,Nuclear
5551.69,2592.72,Other,Other,Cytoplasmic
156.17,1633.35,Other,Other,Cytoplasmic
2124.22,520.3,Tumour epithelial,Other,Nuclear
1483.23,1435.13,Other,POLR2J3,Cytoplasmic
3070.62,1265.59,Other,Other,Cytoplasmic
104.95,2043.54,Other,SCD,Cytoplasmic
392.5,3801.79,Other,Other,Nuclear
5459.41,5369.46,Fibroblast / stroma,LUM,Cytoplasmic
3602.9,2816.62,Immune,Other,Cytoplasmic
6893.46,2794.44,Tumour epithelial,EPCAM,Nuclear
1193.56,3060.21,Immune,Other,Cytoplasmic
5059.88,3645.49,Tumour epithelial,ERBB2,Nuclear
7024.66,5192.44,Other,Other,Cytoplasmic
771.7,2350.4,Other,Other,Cytoplasmic
1383.72,3253.11,Tumour epithelial,KRT7,Nuclear
3190.55,483.97,Other,CCND1,Cytoplasmic
1080.34,1614.68,Other,Other,Cytoplasmic
5859.76,3152.48,Other,Other,Nuclear
1537.47,4807.89,Tumour epithelial,EPCAM,Cytoplasmic
4217.56,3034.4,Fibroblast / stroma,POSTN,Cytoplasmic
6674.05,2537.7,Other,Other,Cytoplasmic
484.93,3618.28,Tumour epithelial,ERBB2,Nuclear
7369.08,2340.61,Tumour epithelial,Other,Nuclear
22.9,4670.9,Immune,Other,Cytoplasmic
194.34,3344.48,Tumour epithelial,Other,Cytoplasmic
6449.14,2409.18,Fibroblast / stroma,Other,Cytoplasmic
6189.89,3407.54,Tumour epithelial,Other,Nuclear
2353.39,1184.39,Other,Other,Nuclear
2837.24,2231.45,Other,Other,Nuclear
327.1,1323.8,Tumour epithelial,Other,Cytoplasmic
518.78,2613.01,Other,Other,Cytoplasmic
1250.67,3325.99,Tumour epithelial,Other,Cytoplasmic
924.69,2551.14,Immune,Other,Nuclear
6743.44,1441.7,Myoepithelial / muscle,Other,Nuclear
5270.87,943.13,Other,Other,Cytoplasmic
842.17,788.33,Other,POLR2J3,Cytoplasmic
1283.84,109.9,Immune,Other,Cytoplasmic
1480.33,3647.86,Fibroblast / stroma,LUM,Nuclear
7424.46,3528.12,Tumour epithelial,EPCAM,Cytoplasmic
2223.08,1627.96,Tumour epithelial,ERBB2,Cytoplasmic
2750.2,3787.3,Immune,Other,Nuclear
939.37,4040.37,Tumour epithelial,GATA3,Nuclear
7309.94,1582.88,Immune,Other,Cytoplasmic
2168.27,310.62,Other,Other,Nuclear
1410.52,3980.69,Tumour epithelial,ERBB2,Cytoplasmic
1894.88,5115.36,Other,Other,Cytoplasmic
829.54,4616.21,Other,Other,Cytoplasmic
7349.42,3505.28,Other,CCND1,Nuclear
7325.91,455.38,Tumour epithelial,KRT7,Cytoplasmic
7010.05,4105.83,Endothelial / vascular,Other,Cytoplasmic
1084.57,2452.65,Tumour epithelial,EPCAM,Nuclear
1085.5,3765.84,Other,Other,Nuclear
3750.09,1631.47,Other,Other,Cytoplasmic
5968.49,3996.69,Other,Other,Cytoplasmic
1275.39,204.61,Myoepithelial / muscle,Other,Cytoplasmic
6447.88,3993.42,Tumour epithelial,TACSTD2,Cytoplasmic
7351.5,2344.09,Other,Other,Nuclear
1860.04,1281.11,Other,SCD,Nuclear
7505.23,4907.53,Immune,Other,Cytoplasmic
3685.88,2228.22,Other,Other,Cytoplasmic
7003.59,2883.81,Other,POLR2J3,Nuclear
496.43,3185.28,Other,Other,Nuclear
3668.58,913.56,Tumour epithelial,ERBB2,Cytoplasmic
2082.11,356.79,Immune,Other,Nuclear
454.54,3136.43,Other,Other,Nuclear
5577.86,2888.99,Tumour epithelial,Other,Nuclear
4561.51,4694.28,Immune,Other,Cytoplasmic
863.99,2594.18,Other,Other,Cytoplasmic
6005.63,454.7,Tumour epithelial,EPCAM,Cytoplasmic
5003.66,3086.73,Fibroblast / stroma,LUM,Nuclear
889.93,2829.45,Tumour epithelial,Other,Cytoplasmic
3489.84,2337.39,Fibroblast / stroma,POSTN,Cytoplasmic
396.07,65.22,Fibroblast / stroma,Other,Cytoplasmic
5081.14,4167.26,Fibroblast / stroma,Other,Nuclear
6148.38,2854.06,Myoepithelial / muscle,Other,Cytoplasmic
2522.8,2587.82,Myoepithelial / muscle,Other,Cytoplasmic
26.79,2960.37,Tumour epithelial,Other,Nuclear
523.93,4156.46,Other,Other,Nuclear
1041.2,4866.82,Immune,Other,Nuclear
382.46,1595.66,Tumour epithelial,FOXA1,Nuclear
6379.47,4773.13,Tumour epithelial,KRT7,Cytoplasmic
2787.97,4679.96,Fibroblast / stroma,Other,Cytoplasmic
5057.45,5210.82,Other,Other,Cytoplasmic
5202.16,2877.86,Tumour epithelial,Other,Cytoplasmic
1875.15,920.63,Tumour epithelial,ERBB2,Cytoplasmic
4764.86,4193.82,Tumour epithelial,KRT7,Cytoplasmic
378.17,5303.27,Myoepithelial / muscle,Other,Nuclear
4667.48,2578.67,Other,Other,Cytoplasmic
3589.63,3362.36,Myoepithelial / muscle,Other,Cytoplasmic
5101.81,1137.05,Tumour epithelial,ERBB2,Cytoplasmic
2007.67,4330.81,Immune,Other,Cytoplasmic
7183.7,5368.22,Immune,Other,Nuclear
683.22,5052.97,Other,Other,Cytoplasmic
1837.85,872.16,Tumour epithelial,FOXA1,Cytoplasmic
691.79,1556.61,Other,Other,Cytoplasmic
637.52,725.96,Myoepithelial / muscle,Other,Nuclear
2067.46,3454.69,Myoepithelial / muscle,Other,Nuclear
1804.29,3702.31,Fibroblast / stroma,Other,Nuclear
5375.26,2622.42,Other,CCND1,Cytoplasmic
6469.74,1261.87,Myoepithelial / muscle,Other,Cytoplasmic
4193.99,4108.38,Fibroblast / stroma,Other,Cytoplasmic
2902.36,529.55,Tumour epithelial,Other,Cytoplasmic
1239.85,2463.26,Other,Other,Nuclear
7416.98,5172.76,Tumour epithelial,EPCAM,Cytoplasmic
5434.97,1608.98,Immune,Other,Nuclear
3163.44,4626.72,Fibroblast / stroma,POSTN,Cytoplasmic
560.54,340.64,Tumour epithelial,GATA3,Cytoplasmic
1647.63,4540.02,Fibroblast / stroma,Other,Cytoplasmic
1243.13,4131.31,Fibroblast / stroma,LUM,Cytoplasmic
6725.74,1399.49,Other,Other,Cytoplasmic
2940.98,3655.94,Fibroblast / stroma,Other,Cytoplasmic
606.36,1924.52,Tumour epithelial,ERBB2,Cytoplasmic
1220.61,1205.35,Immune,Other,Nuclear
1506.15,4254.29,Fibroblast / stroma,Other,Cytoplasmic
1270.81,2459.66,Endothelial / vascular,Other,Cytoplasmic
1135.77,3229.15,Tumour epithelial,KRT7,Cytoplasmic
91.41,1416.84,Tumour epithelial,Other,Nuclear
7354.3,1689.18,Other,Other,Nuclear
2016.04,4205.01,Tumour epithelial,Other,Cytoplasmic
1364.29,464.21,Immune,Other,Cytoplasmic
2067.07,864.1,Other,CCND1,Cytoplasmic
1186.75,1094.9,Tumour epithelial,Other,Nuclear
5634.48,3381.41,Other,Other,Cytoplasmic
1111.92,4680.34,Tumour epithelial,ERBB2,Cytoplasmic
1968.38,3749.12,Fibroblast / stroma,LUM,Cytoplasmic
5276.06,265.36,Other,POLR2J3,Cytoplasmic
4155.2,3091.78,Fibroblast / stroma,Other,Cytoplasmic
162.28,2273.36,Other,SCD,Cytoplasmic
3671.27,1088.62,Tumour epithelial,Other,Cytoplasmic
4247.99,342.63,Fibroblast / stroma,LUM,Nuclear
3700.51,3434.94,Immune,Other,Cytoplasmic
7173.49,367.24,Other,CCND1,Cytoplasmic
336.93,841.31,Other,Other,Cytoplasmic
4941.67,2769.98,Tumour epithelial,EPCAM,Cytoplasmic
6443.59,1535.57,Immune,Other,Nuclear
2032.92,2694.87,Immune,Other,Cytoplasmic
6944.27,2298.21,Immune,Other,Cytoplasmic
3588.31,3041.79,Other,Other,Cytoplasmic
2000.47,3612.66,Immune,Other,Cytoplasmic
1270.03,4825.83,Other,Other,Nuclear
7368.56,5139.21,Tumour epithelial,EPCAM,Nuclear
7479.03,3308.78,Tumour epithelial,TACSTD2,Nuclear
3002.28,3071.99,Fibroblast / stroma,LUM,Cytoplasmic
629.83,3211.62,Tumour epithelial,ANKRD30A,Nuclear
6307.98,4344.47,Other,Other,Cytoplasmic
6282.36,3897.57,Immune,Other,Nuclear
6456.7,811.48,Tumour epithelial,ERBB2,Cytoplasmic
491.84,670.89,Tumour epithelial,KRT7,Nuclear
4559.74,3364.13,Fibroblast / stroma,LUM,Cytoplasmic
401.2,4797.75,Immune,Other,Nuclear
7045.09,3731.44,Other,Other,Nuclear
163.93,3036.74,Tumour epithelial,Other,Cytoplasmic
2571.24,3293.94,Fibroblast / stroma,Other,Cytoplasmic
992.36,3994.09,Other,SCD,Cytoplasmic
1845.02,5347.82,Immune,Other,Cytoplasmic
5362.75,1403.58,Tumour epithelial,EPCAM,Nuclear
1445.8,1649.21,Tumour epithelial,EPCAM,Cytoplasmic
392.13,602.74,Immune,Other,Nuclear
720.27,4821.38,Other,Other,Nuclear
870.02,2589.71,Tumour epithelial,Other,Nuclear
3120.4,1644.74,Tumour epithelial,ANKRD30A,Nuclear
1196.47,3145.22,Endothelial / vascular,Other,Cytoplasmic
5138.59,3120.81,Immune,Other,Nuclear
3522.37,941.47,Fibroblast / stroma,Other,Cytoplasmic
6388.67,3797.12,Tumour epithelial,Other,Cytoplasmic
906.95,666.66,Tumour epithelial,KRT7,Cytoplasmic
2613.85,631.71,Other,CCND1,Nuclear
1485.15,1565.61,Immune,Other,Nuclear
5734.91,1821.12,Immune,Other,Cytoplasmic
5526.49,3459.87,Other,Other,Nuclear
6226.69,756.87,Tumour epithelial,Other,Cytoplasmic
1111.13,3061.7,Other,Other,Cytoplasmic
1799.52,1081.22,Immune,Other,Cytoplasmic
4167.7,574.14,Immune,Other,Cytoplasmic
4780.19,474.81,Other,Other,Nuclear
515.87,3562,Other,Other,Nuclear
